File Name,Date of Response,Date Comments,Responding FDA Center,Response to Petition,Cited Statutes or Regulations,Justification for Response,Status of Review,Review Comments
FDA-2018-P-3266-0007_Final_Response_Letter_from_FDA_to_Haynes_and_Boone.pdf,11/21/2019,,"Center for Drug Evaluation and Research (CDER)
",Partially Approved / Partially Denied,"- 21 CFR 10.115(d) — Clarifies that guidance documents are non-binding recommendations
— Other references include FDA's Bioequivalence Recommendations for Specific Products (June 2010) and the Draft Guidance on Bioequivalence Studies with Pharmacokinetic Endpoints for Drugs Submitted Under an ANDA (December 2013)","- The petition challenged the October 2017 Draft Guidance that permitted use of metabolite-only data to establish bioequivalence for mycophenolate mofetil (MMF) oral suspension.
- FDA agreed to revise the guidance due to advancements in analytical methods, which now allow accurate and reliable measurement of both MMF and its metabolite.
- FDA denied the request where it interpreted the guidance as imposing requirements rather than providing recommendations (as per 21 CFR 10.115(d))
",FALSE,
FDA-2018-P-3281-0010_Letter_from_FDA_CDER_to_Pfizer_Essential_Health.pdf,2/15/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation concerning interim responses to citizen petitions when a timely final decision cannot yet be issued
","- The petition requested FDA to issue guidance ensuring truthful and non-misleading communications by sponsors concerning the safety and effectiveness of biosimilars, including interchangeable biologics.
- FDA explains that the petition raises complex issues requiring extensive review and analysis, and it will respond once a decision is reached",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3281-0013_Final_Response_Letter_from_FDA_CDER_to_Pfizer_Esse.pdf,2/4/2020,,"Center for Drug Evaluation and Research (CDER)
",Partially Approved / Partially Denied,"- 21 CFR 10.115 — Good guidance practices regulation
- 21 CFR 10.115(h) — Comment process on guidance
- 21 CFR 10.30 — Citizen petition procedures
- 21 CFR 10.30(e)(2) — Interim responses
- Section 351(k) of the Public Health Service Act (PHS Act) — Biosimilar and interchangeable product licensing
- 21 CFR 202.1(e)(5) — Promotional labeling
- 21 CFR 601.12(a)(4) — Labeling changes for risk information","- FDA published a draft guidance titled Promotional Labeling and Advertising Considerations for Biological Reference and Biosimilar Products – Questions and Answers.
• The draft guidance provides considerations for presenting biosimilar data truthfully and non-misleadingly.
• FDA declined to address individual substantive requests (e.g., examples of misleading communications) at this time to allow public comment and future updates per good guidance practices.
- Petition is granted to the extent it requests issuance of draft guidance; denied in part for not addressing specific guidance content yet",FALSE,
FDA-2018-P-3284-0022_Response_Letter_from_FDA_CDER_to__Keryx_Biopharmac.pdf,1/19/2019,,"Center for Drug Evaluation and Research (CDER)
",Partially Approved / Partially Denied,"- Section 505(b)(2) and 505(j) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- Section 505(j)(7)(A)(i) (Orange Book listing)
- Section 505(c)(3)(E)(ii) (3-year exclusivity provision)
- Section 505(c)(3)(E)(ii) and (iii) (5-year exclusivity under Hatch-Waxman Amendments)
- 21 CFR 314.50(i)(5)
- 21 CFR 314.108 (exclusivity criteria)
- 21 CFR 314.94(a)(9)
- 21 CFR 10.115 (guidance practices)","- Denial of 5-Year NCE Exclusivity: FDA concluded that Auryxia (ferric citrate) contains a previously approved active moiety—free Fe³⁺ ion—which had been part of earlier FDA-approved drug products. Therefore, it is not eligible for 5-year exclusivity under the FD&C Act.
- Grant of 3-Year Exclusivity: The supplemental NDA (S-013) was based on new clinical investigations essential to approval (study in 234 adults with stage 3–5 non-dialysis dependent CKD), thereby qualifying for 3-year exclusivity under Section 505(c)(3)(E)(iii).
- Rejection of Additional Requests: FDA declined the request to revise the Ferric Citrate Draft Guidance and declined to require ANDAs to match specific ferric citrate ion complexes (2:2, 3:3, or hexaaquairon(III)) due to insufficient evidence for those specifications being critical to safety/efficacy",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3325-0018_Citizen_Petition_Denial_Response__from_FDA_CDER_to.pdf,1/24/2019,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- Section 505(b)(2) and 505(j) of the FD&C Act
- Section 505(j)(7)(A)(i)
- Section 505(c)(3)(E)(ii) and (iii)
- Section 505(j)(2)(A)(ii), (iii), and (iv)
- Section 505(j)(4)
- 21 CFR 314.94(a)(5)(i)
- 21 CFR 314.127(a)(3)
- 21 CFR 314.94(a)(10)
- 21 CFR 314.50(i)(5)
- 21 CFR 314.108
- FDA Draft Guidance: Conjugated Estrogens (2014)","- FDA concluded that Pfizer’s request for a new guidance using its own method (0.1% quantification of steroidal and non-steroidal compounds using LC-MS) was not warranted because FDA's Proposed Method, based on 60 steroidal components and USP standards, was scientifically adequate and reproducible across labs
.
- FDA stated it retains broad discretion in determining “sameness” of active ingredients under the Hatch-Waxman Amendments.
- FDA emphasized that issues raised by Pfizer should be submitted through the existing docket for public comments on the draft guidance, not through the petition mechanism
",FALSE,
FDA-2018-P-3354-0017_Letter_from_FDA_CDER_to_RUSH_UNIVERSITY_MEDICAL_CE.pdf,3/21/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation governing interim responses to citizen petitions when final resolution is pending
","- The petition requested removal of boxed warnings from ultrasound contrast agent product labels.
- FDA has not yet made a decision because the petition raises complex issues requiring extensive review and analysis by Agency officials.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3355-0017_Interim_Response_from_FDA_CDER.pdf,3/1/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation authorizing interim responses when timely final decisions cannot be issued
","- The petition requested that FDA reclassify Naloxone 4 mg Nasal Spray from prescription-only (Legend) to over-the-counter (OTC) status.
- FDA stated the issue raises complex scientific and policy questions that require further evaluation by Agency officials",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3355-0020_Final_Response_from_FDA_CDER_to_AllCare_Health.pdf,11/16/2022,,"Center for Drug Evaluation and Research (CDER)
",Partially Approved / Partially Denied,"- FD&C Act: Sections 505(b)(1), 505(b)(2), 505(j), 503(b)(1), 503(b)(4), and 505G (21 U.S.C. §§ 355, 355h)
- 21 CFR: §§ 310.200(b), 201.66
- PHS Act: Section 351 (42 U.S.C. § 262)
- Docket Notice: FDA-2022-N-446, Safety and Effectiveness of Certain Naloxone Hydrochloride Drug Products for Nonprescription Use","- Granted: FDA has taken steps to facilitate the Rx-to-OTC switch of naloxone 4 mg nasal spray (e.g., developing model Drug Facts Labels, Federal Register notice).
- Denied: FDA cannot grant an immediate switch without sufficient product-specific safety and usability data
- Lack of sufficient product-specific data (label comprehension, human factors, actual use studies) needed for an immediate Rx-to-OTC switch.
- FDA is actively facilitating the switch by developing a model Drug Facts Label and publishing a Federal Register notice.
- A switch requires manufacturer participation and supporting data; the FDA cannot unilaterally reclassify products without this.
- The petition provided only general evidence, insufficient to satisfy regulatory standards",FALSE,
FDA-2018-P-3372-0008_Final_response_from_FDA_CDRH_to_Ohio_State_Univers.pdf,4/21/2021,,"Center for Devices and Radiological Health (CDRH)
",Denied,"- 21 CFR 882.5050 — Biofeedback devices
- 21 CFR 890.5360 — Measuring exercisers or interactive rehabilitation exercise devices
- 21 CFR 10.30(e) — General citizen petition regulation
- 21 CFR 860.123 — Reclassification petition content
- FD&C Act Sections:
- 513(e) (21 U.S.C. § 360c(e)) — Device reclassification
- 510(m)(2) (21 U.S.C. § 360(m)(2)) — Exemption from 510(k)
- 85 FR 44186 — Federal Register notice exempting certain devices","- The petition requested reclassification and expanded exemption for certain biofeedback devices under 21 CFR 882.5050.
- FDA determined that the requested action was not a reclassification, but rather a request to expand premarket notification exemptions, which should be submitted under section 510(m)(2).
- Additionally, FDA determined that the cited devices likely fall under 21 CFR 890.5360 (interactive rehabilitation exercise devices), not 882.5050.
- Devices under product code QKC (referenced by petitioner) were already exempt as of July 22, 2020.
- Therefore, FDA deemed the petition moot and denied it.",FALSE,
FDA-2018-P-3382-0004_Letter_from_FDA_CDER_to_Fresenius_Kabi_USA__LLC.pdf,3/8/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Governs FDA’s issuance of interim responses when additional time is needed for full evaluation
","- The petition requested designation of Sodium Chloride 0.45% in Plastic Container by Baxter Healthcare Corporation (NDA 018016) as an additional Reference Listed Drug (RLD).
- FDA indicated that due to competing priorities, it had not yet reached a decision, and the interim response was issued in accordance with regulatory procedures to acknowledge the delay
",FALSE,
FDA-2018-P-3382-0005_Letter_from_FDA_CDER_to_Fresenius_Kabi_USA__LLC.pdf,9/16/2020,,"Center for Drug Evaluation and Research (CDER)
",Dismissed (moot),"- Orange Book — Reference provided to the FDA’s Approved Drug Products with Therapeutic Equivalence Evaluations
","- The petitioner requested that sodium chloride injection 0.45% (450 mg/100 mL) approved under NDA 018016 be designated as an additional Reference Listed Drug (RLD) in the Orange Book.
- FDA confirmed it had already updated the Orange Book accordingly since the petition was submitted.
- Therefore, the Agency dismissed the petition as moot because the requested action had already been completed",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3401-0010_Agency_Response_Letter_from_FDA_CDER_to_Novo_Nordi.pdf,2/1/2019,"Date was incorrectly identified by ChatGPT, but date has been manually adjusted.","Center for Drug Evaluation and Research (CDER)
",Denied,"- FD&C Act Sections:
- 505(j) (21 U.S.C. § 355(j)) – Abbreviated New Drug Applications (ANDAs)
- 505(b)(2) – NDAs relying partly on literature or prior FDA findings
- 505(k)(3) – Labeling regulations
- 702(a)(1) (21 U.S.C. § 372(a)(1)) – Inspections
- 706 (21 U.S.C. § 376) – Records
- 21 CFR §§:
- 314.50 – Content of NDA
- 314.94 – Content of ANDA
- 314.127 – ANDA approval/refusal criteria","- Novo Nordisk requested that FDA reject any ANDA or 505(b)(2) NDA referencing its liraglutide-containing products unless the applicant submitted clinical immunogenicity data.
- FDA declined to impose such a blanket requirement, stating that it determines whether clinical immunogenicity data are needed on a case-by-case basis and based on scientific evidence.
- FDA emphasized that definitive determinations on approvability of future applications would be premature, especially before finalizing its Peptide Draft Guidance.
- The agency also rejected the argument that it had improperly applied the APA by accepting ANDAs before the draft guidance was final .",FALSE,
